"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006323"	"GO:0006323"	"DNA packaging"	"17/857"	"171/23843"	0.000152154448309723	0.00364135069750652	0.00292233812267504	"Hjurp/H3f3a/Set/Nusap1/Ncaph/Anp32b/Cdkn2a/Itgb3bp/Gatad1/Nap1l5/Ncapd2/Nap1l1/Hist3h2ba/Top2a/Sox9/H3f3b/Hist1h1b"	17
"GO:0007015"	"GO:0007015"	"actin filament organization"	"29/857"	"385/23843"	0.000158608996668734	0.00377605064464992	0.00303044053393936	"Myo1b/Sptan1/Dstn/Flna/Tmsb4x/Pfn2/S100a10/Wasf2/Cdc42/Arpc3/Capza2/Tmsb10/Arpc4/Inppl1/Hsp90b1/Tpm4/Rgcc/Tpm3-rs7/Rdx/Tpm1/Tmod3/Tmod2/Trf/Rasa1/Pik3r1/Rhoj/Itgb5/Ctnna1/Dpysl3"	29
"GO:0006081"	"GO:0006081"	"cellular aldehyde metabolic process"	"10/857"	"69/23843"	0.000170126792358873	0.00402927237239591	0.00323366169277706	"Idh1/Rpe/Adh5/Tpi1/Gpi1/Taldo1/Tkt/Esd/Haghl/Pgam1"	10
"GO:0051260"	"GO:0051260"	"protein homooligomerization"	"27/857"	"349/23843"	0.000171456440876305	0.0040309080484645	0.00323497439208253	"Acadl/Pam/Kcnj10/Prnp/Anxa5/Kcna2/Vcp/Alad/Cav1/Slc6a1/Chmp2a/Apoe/Bax/Dctpp1/Mif/Hmox1/Cryab/Acat1/Pkm/Aldoc/Sept4/Mapt/Dcxr/St13/Atxn10/App/Dpysl3"	27
"GO:0045862"	"GO:0045862"	"positive regulation of proteolysis"	"25/857"	"312/23843"	0.000171959542649437	0.0040309080484645	0.00323497439208253	"Mtch2/Ddx3x/Bcap31/F3/Vcp/Cdkn2a/Nrd1/Atpif1/Cycs/Arl6ip5/Apoe/Sirt2/Bax/Ctsc/Ndufa13/Hspa8/Uaca/Rps27l/Ctsh/Ppp2ca/Prelid1/Plk2/Trib2/Ube2v2/Mbp"	25
"GO:0061351"	"GO:0061351"	"neural precursor cell proliferation"	"17/857"	"173/23843"	0.00017517195455669	0.00408526022591139	0.00327859431595094	"Rsu1/Pax6/Flna/Sox2/Gng5/Dock7/Fzd9/Ptprz1/Sirt2/Cend1/Fabp7/Rpgrip1/Trf/Grn/Id2/Six3/Ctnna1"	17
"GO:0044843"	"GO:0044843"	"cell cycle G1/S phase transition"	"18/857"	"190/23843"	0.000181423875548766	0.00420958647275841	0.00337837139346753	"Dgkz/Ddx3x/Larp7/Eif4e/Anp32b/Rps6/Cdkn2a/Ccnd2/Tcf3/Eif4ebp1/Rgcc/Rdx/Rps27l/Cdc25a/Rpl26/Plk2/Id2/Rpl17"	18
"GO:0032956"	"GO:0032956"	"regulation of actin cytoskeleton organization"	"26/857"	"334/23843"	0.000203695421758745	0.00470248370130921	0.00377394229042651	"Pam/Phpt1/Sptan1/Dstn/Flna/Gpm6b/Tmsb4x/Pfn2/S100a10/Wasf2/Cdc42/Epha5/Arpc3/Capza2/Tmsb10/Arpc4/Rgcc/Rdx/Tpm1/Tmod3/Tmod2/Ctsl/Mef2c/Rasa1/Pik3r1/Rhoj"	26
"GO:0060041"	"GO:0060041"	"retina development in camera-type eye"	"16/857"	"159/23843"	0.000204763541892064	0.00470338768838505	0.00377466777833294	"Pax6/Sox2/Clic4/Gnb1/Ptn/Bax/Ahi1/Gpm6a/Rpgrip1/Thy1/Sox9/Ntrk2/Rhoj/Rpl24/Man2a1/Six3"	16
"GO:0051187"	"GO:0051187"	"cofactor catabolic process"	"8/857"	"46/23843"	0.000209301194966058	0.00477022979402563	0.00382831139844542	"Prdx6/Vcp/Prdx1/Hmox1/Prdx2/Acat1/Gpx1/Cbr3"	8
"GO:0030837"	"GO:0030837"	"negative regulation of actin filament polymerization"	"9/857"	"58/23843"	0.000210445047986592	0.00477022979402563	0.00382831139844542	"Sptan1/Tmsb4x/Pfn2/Capza2/Tmsb10/Rdx/Tpm1/Tmod3/Tmod2"	9
"GO:0001504"	"GO:0001504"	"neurotransmitter uptake"	"7/857"	"35/23843"	0.000210804291925876	0.00477022979402563	0.00382831139844542	"Sept2/Atp1a2/Kcnj10/Gpm6b/Rab3b/Arl6ip5/Arl6ip1"	7
"GO:1903363"	"GO:1903363"	"negative regulation of cellular protein catabolic process"	"10/857"	"71/23843"	0.000216576557324157	0.00487670661836809	0.00391376355859315	"Pdcl3/Sdcbp/Alad/Cdkn2a/Atraid/Os9/Gabarapl2/Anxa2/Rpl23/Usp14"	10
"GO:0010950"	"GO:0010950"	"positive regulation of endopeptidase activity"	"15/857"	"144/23843"	0.000219329808398044	0.00491449291268363	0.0039440886597894	"Mtch2/Ddx3x/Bcap31/F3/Vcp/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Uaca/Rps27l/Ppp2ca/Prelid1/Mbp"	15
"GO:0043112"	"GO:0043112"	"receptor metabolic process"	"17/857"	"177/23843"	0.000230469892096781	0.00513891647207017	0.00412419806910029	"Ramp1/Gria3/Gria2/Sdcbp/Chmp5/Lrpap1/Nsg1/Cav1/Cd9/Apoe/Cd81/Ahi1/Cd63/Anxa2/Ap2b1/Hnrnpk/Lgmn"	17
"GO:0010976"	"GO:0010976"	"positive regulation of neuron projection development"	"26/857"	"337/23843"	0.000234353276741452	0.00519150498594128	0.00416640257826926	"Serpine2/Hspa5/Elavl4/Scarb2/Ptprz1/Ptn/Camk1/Apoe/Scn1b/Eif4g2/Ahi1/Mif/Ptbp1/Fez1/Nme1/Grn/Mapt/Tubb2b/Hnrnpk/Ntrk2/Cntn1/Ube2v2/Qk/Metrn/Syt4/Dpysl3"	26
"GO:0031345"	"GO:0031345"	"negative regulation of cell projection organization"	"18/857"	"194/23843"	0.000235099875758006	0.00519150498594128	0.00416640257826926	"Tnr/Dync1i2/B2m/Prnp/Flna/Pfn2/Ptprz1/Apoe/Inppl1/Zfp365/Spry2/Thy1/Ptpn9/Map4/Plk2/Lgals1/Hes1/Dpysl3"	18
"GO:0071156"	"GO:0071156"	"regulation of cell cycle arrest"	"9/857"	"59/23843"	0.000240506226671316	0.00528535558708936	0.00424172165966365	"Cdkn2a/Fzd9/Mif/Calr/Rgcc/Rpl26/Mybbp1a/Rpl23/Id2"	9
"GO:0065004"	"GO:0065004"	"protein-DNA complex assembly"	"17/857"	"178/23843"	0.000246462899913521	0.00539034409332393	0.00432597938150904	"Hjurp/H3f3a/Set/Swi5/Anp32b/Itgb3bp/Psmc2/Nap1l5/Nap1l1/Psmc6/Hist3h2ba/Psmc5/Sox9/H3f3b/Hist1h1b/Psmc1/Tcf4"	17
"GO:0016125"	"GO:0016125"	"sterol metabolic process"	"14/857"	"130/23843"	0.000248866393134723	0.00541699182389914	0.00434736531365669	"Acadl/Ebp/Fdps/Abca1/Apoe/Msmo1/Ldlr/Aplp2/Acat1/Acadvl/Nfe2l1/Npc2/Srebf2/App"	14
"GO:0090068"	"GO:0090068"	"positive regulation of cell cycle process"	"20/857"	"230/23843"	0.000259203982125789	0.00561526730946437	0.0045064897865222	"Nusap1/Ddx3x/Larp7/Anp32b/Cdkn2a/Rcc2/Pebp1/Chmp3/Ccnd2/Sirt2/Rgcc/Rdx/Tmod3/Cdc25a/Rpl26/Mybbp1a/Rpl23/Id2/App/Rpl17"	20
"GO:0043090"	"GO:0043090"	"amino acid import"	"6/857"	"26/23843"	0.000263191548863528	0.00567475740497731	0.00455423310719661	"Sept2/Kcnj10/Arl6ip5/Slc6a1/Arl6ip1/Slc3a2"	6
"GO:1904951"	"GO:1904951"	"positive regulation of establishment of protein localization"	"33/857"	"476/23843"	0.000271192026786901	0.00581980635888697	0.00467064103460514	"Ncl/Phpt1/Psmb7/Prnp/Bcap31/Pdcd10/Wls/Cdc42/Sri/Cct7/Camk1/Gapdh/Wbp11/Psmd8/Gpi1/Ank3/Mif/Ptbp1/Oaz1/Nutf2/Rgcc/Cadm1/Uaca/Zic1/Myo18a/Hsp90aa1/Cct5/Srebf2/Hes1/Cct8/Hnrnpm/Camk4/Mbp"	33
"GO:0010917"	"GO:0010917"	"negative regulation of mitochondrial membrane potential"	"4/857"	"10/23843"	0.000292627537459402	0.00616405748261256	0.00494691713822952	"Mtch2/Arl6ip5/Mapt/Prelid1"	4
"GO:0031055"	"GO:0031055"	"chromatin remodeling at centromere"	"4/857"	"10/23843"	0.000292627537459402	0.00616405748261256	0.00494691713822952	"Hjurp/H3f3a/Itgb3bp/H3f3b"	4
"GO:0075522"	"GO:0075522"	"IRES-dependent viral translational initiation"	"4/857"	"10/23843"	0.000292627537459402	0.00616405748261256	0.00494691713822952	"Ssb/Eif3f/Ptbp1/Pcbp2"	4
"GO:1990173"	"GO:1990173"	"protein localization to nucleoplasm"	"4/857"	"10/23843"	0.000292627537459402	0.00616405748261256	0.00494691713822952	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0043523"	"GO:0043523"	"regulation of neuron apoptotic process"	"21/857"	"250/23843"	0.000294841846703807	0.00618221138203258	0.00496148641121568	"Set/Kcnip3/Prnp/Cited1/Cdc42/Fzd9/Chl1/Ube2m/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Gpx1/Ntrk2/Mef2c/Alkbh1/Lgmn/Ube2v2/Ppp2r2b"	21
"GO:0043280"	"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"13/857"	"117/23843"	0.000301285144794786	0.00628846756555693	0.00504676149776415	"Mtch2/Ddx3x/Bcap31/F3/Vcp/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Uaca/Rps27l/Ppp2ca"	13
"GO:0070997"	"GO:0070997"	"neuron death"	"28/857"	"381/23843"	0.000305528373069079	0.00632684048590998	0.00507755739119535	"Set/Kcnip3/Prnp/Cited1/Cdc42/Fzd9/Ptprz1/Chl1/Gapdh/Ube2m/Apoe/Gpi1/Bax/E030030I06Rik/Hmox1/Prdx2/Mt1/Gpx1/Mapt/Ntrk2/Mef2c/Fos/Alkbh1/Psmc1/Lgmn/Ube2v2/App/Ppp2r2b"	28
"GO:0032507"	"GO:0032507"	"maintenance of protein location in cell"	"10/857"	"74/23843"	0.00030589187210372	0.00632684048590998	0.00507755739119535	"Hspa5/Tmsb4x/Txn1/Cav1/Tmsb10/Hk2/Tnrc6a/Ank3/Os9/Mprip"	10
"GO:0090559"	"GO:0090559"	"regulation of membrane permeability"	"9/857"	"61/23843"	0.000311359427047298	0.00641091865330271	0.00514503368070097	"Mtch2/Slc25a5/Atpif1/Hk2/Bax/Slc25a4/Hspa8/Cnp/Siva1"	9
"GO:0034248"	"GO:0034248"	"regulation of cellular amide metabolic process"	"31/857"	"441/23843"	0.000324192332011417	0.00664521591759725	0.00533306715628883	"Ncl/Prnp/Ddx3x/Rpl10/Rps3a1/Eif4e/Hnrnpa2b1/Paip2b/Gapdh/Cnot3/Apoe/Eif3k/Eif4g2/Tnrc6a/Lrrtm3/Ptbp1/Eif4ebp1/Calr/Dph3/Rplp1/Rps27l/Rpl26/Ddx5/Rpl38/Alkbh1/Eif3e/Igf2bp2/App/Qk/Khsrp/Pgam1"	31
"GO:0045687"	"GO:0045687"	"positive regulation of glial cell differentiation"	"8/857"	"49/23843"	0.00032898060015026	0.00668342365905261	0.00536373048666037	"Serpine2/Rheb/Zfp365/Id2/Hes1/App/Olig2/Qk"	8
"GO:0070972"	"GO:0070972"	"protein localization to endoplasmic reticulum"	"8/857"	"49/23843"	0.00032898060015026	0.00668342365905261	0.00536373048666037	"Hspa5/Bcap31/Arxes1/Sec62/Spcs2/Os9/Spcs1/Vapa"	8
"GO:0043902"	"GO:0043902"	"positive regulation of multi-organism process"	"16/857"	"166/23843"	0.000334585994102185	0.00676722380106676	0.00543098364902709	"Ddx3x/Chmp3/Gapdh/Chmp2a/Apoe/Sirt2/Mif/Smarcb1/Plat/Hspa8/Ppib/Top2a/P4hb/Pabpc1/Lgals1/Vapa"	16
"GO:0019682"	"GO:0019682"	"glyceraldehyde-3-phosphate metabolic process"	"5/857"	"18/23843"	0.000343770227742031	0.00689198996056502	0.00553111377507377	"Rpe/Tpi1/Taldo1/Tkt/Pgam1"	5
"GO:1904872"	"GO:1904872"	"regulation of telomerase RNA localization to Cajal body"	"5/857"	"18/23843"	0.000343770227742031	0.00689198996056502	0.00553111377507377	"Cct3/Cct7/Nhp2/Cct5/Cct8"	5
"GO:0043484"	"GO:0043484"	"regulation of RNA splicing"	"13/857"	"119/23843"	0.000355976043690425	0.00710553054894731	0.0057024891393295	"Prdx6/Hnrnpa2b1/Rps13/Ptbp1/Hspa8/Ddx5/Hnrnpk/Pik3r1/Khdrbs3/Tmbim6/Rnps1/Srsf3/Malat1"	13
"GO:0009896"	"GO:0009896"	"positive regulation of catabolic process"	"28/857"	"385/23843"	0.000361372497657791	0.00718188559475549	0.00576376729673868	"Csnk2a1/Bcap31/Vcp/Tmem59/Nrd1/Atpif1/Hk2/Apoe/Sirt2/Bax/Ctsc/Cd81/Mif/Oaz1/Ndufa13/Hmox1/Ldlr/Rdx/Sox9/Plk2/Trib2/Hsp90aa1/Pabpc1/Gpd1/Ube2v2/Qk/Khsrp/Ndfip1"	28
"GO:0051604"	"GO:0051604"	"protein maturation"	"24/857"	"309/23843"	0.000363678958819388	0.00719643515482001	0.00577544393477133	"Serpine2/Scg5/Pcsk1n/Atp6ap2/Pgk1/Arxes1/F3/Prkacb/Mmp16/Tmem59/Chchd4/Psenen/Spcs2/Uqcrc2/Glrx3/Plat/Cpe/Tmem208/Spcs1/Ctsh/Uqcrc1/Ctsl/Lgmn/Sec11c"	24
"GO:0043393"	"GO:0043393"	"regulation of protein binding"	"19/857"	"220/23843"	0.000398346182824621	0.00784845000729026	0.00629871346253994	"Ckmt1/B2m/Cdkn2a/Cdc42/Lrpap1/Hopx/Actb/Cav1/Camk1/Apoe/Bax/Aplp2/Anxa2/Hnrnpk/Mef2c/Plk2/Tmbim6/Hes1/App"	19
"GO:0072593"	"GO:0072593"	"reactive oxygen species metabolic process"	"21/857"	"256/23843"	0.000405059714657732	0.00791268704989649	0.00635026640925959	"Prdx6/Ndufs3/Prdx1/Atpif1/Mpv17/Cav1/Cycs/Hk2/Sirt2/Ndufc2/Ndufa13/Prdx2/Cryab/Cyb5r4/Gpx1/Mapt/Ndufaf2/Ndufs4/Hsp90aa1/Khsrp/Gstp1"	21
"GO:1990748"	"GO:1990748"	"cellular detoxification"	"6/857"	"28/23843"	0.00040506864355191	0.00791268704989649	0.00635026640925959	"Prdx6/Gstm5/Adh5/Prdx1/Prdx2/Esd"	6
"GO:0000027"	"GO:0000027"	"ribosomal large subunit assembly"	"7/857"	"39/23843"	0.000425585776035978	0.0082188106279702	0.00659594354304049	"Rpl12/Rpl10/Rpl6/Rpl23a/Rpl38/Rpl24/Gm10036"	7
"GO:1901998"	"GO:1901998"	"toxin transport"	"7/857"	"39/23843"	0.000425585776035978	0.0082188106279702	0.00659594354304049	"Hspa5/Cct3/Dnaja1/Cct7/Scfd1/Cct5/Cct8"	7
"GO:0031333"	"GO:0031333"	"negative regulation of protein complex assembly"	"14/857"	"137/23843"	0.000427931946938724	0.0082188106279702	0.00659594354304049	"Sptan1/Ddx3x/Tmsb4x/Pfn2/Lmo4/Capza2/Tmsb10/Sirt2/Eif4ebp1/Cryab/Rdx/Tpm1/Tmod3/Tmod2"	14
"GO:1902904"	"GO:1902904"	"negative regulation of supramolecular fiber organization"	"14/857"	"137/23843"	0.000427931946938724	0.0082188106279702	0.00659594354304049	"Sptan1/Tmsb4x/Mid1/Pfn2/Wasf2/Capza2/Tmsb10/Ldlr/Hspa8/Cryab/Rdx/Tpm1/Tmod3/Tmod2"	14
"GO:0046902"	"GO:0046902"	"regulation of mitochondrial membrane permeability"	"8/857"	"51/23843"	0.000436054294253949	0.00833976643947615	0.00669301570347946	"Mtch2/Slc25a5/Atpif1/Hk2/Bax/Slc25a4/Cnp/Siva1"	8
"GO:0051580"	"GO:0051580"	"regulation of neurotransmitter uptake"	"5/857"	"19/23843"	0.000452807615068976	0.00848271970688643	0.00680774175373331	"Sept2/Gpm6b/Rab3b/Arl6ip5/Arl6ip1"	5
"GO:0090670"	"GO:0090670"	"RNA localization to Cajal body"	"5/857"	"19/23843"	0.000452807615068976	0.00848271970688643	0.00680774175373331	"Cct3/Cct7/Nhp2/Cct5/Cct8"	5
"GO:0090671"	"GO:0090671"	"telomerase RNA localization to Cajal body"	"5/857"	"19/23843"	0.000452807615068976	0.00848271970688643	0.00680774175373331	"Cct3/Cct7/Nhp2/Cct5/Cct8"	5
"GO:0090672"	"GO:0090672"	"telomerase RNA localization"	"5/857"	"19/23843"	0.000452807615068976	0.00848271970688643	0.00680774175373331	"Cct3/Cct7/Nhp2/Cct5/Cct8"	5
"GO:0090685"	"GO:0090685"	"RNA localization to nucleus"	"5/857"	"19/23843"	0.000452807615068976	0.00848271970688643	0.00680774175373331	"Cct3/Cct7/Nhp2/Cct5/Cct8"	5
"GO:0050680"	"GO:0050680"	"negative regulation of epithelial cell proliferation"	"14/857"	"138/23843"	0.00046082806015892	0.008597734950965	0.00690004635726675	"Pax6/Maged1/Sox2/Pdcd10/Cdkn2a/Atpif1/Cav1/Ptn/Apoe/Rgcc/Sox9/Ctsl/Mef2c/Atp5a1"	14
"GO:0019079"	"GO:0019079"	"viral genome replication"	"12/857"	"107/23843"	0.000466630916558046	0.00867060942921475	0.00695853121183051	"Ddx3x/Vcp/Trim28/Smarcb1/Hspa8/Ppib/Top2a/Ddx5/Pabpc1/Pcbp2/Vapa/Banf1"	12
"GO:1900180"	"GO:1900180"	"regulation of protein localization to nucleus"	"13/857"	"123/23843"	0.000491004979680057	0.00908657393569855	0.00729236034172171	"Cct3/Txn1/Cdkn2a/Cct7/Nutf2/Uaca/Zic1/Ppp2ca/Ddx5/Hsp90aa1/Cct5/Cct8/Hnrnpm"	13
"GO:0033119"	"GO:0033119"	"negative regulation of RNA splicing"	"6/857"	"29/23843"	0.000495338128871622	0.00912980075432333	0.00732705169404755	"Hnrnpa2b1/Rps13/Ptbp1/Hnrnpk/Tmbim6/Rnps1"	6
"GO:0001937"	"GO:0001937"	"negative regulation of endothelial cell proliferation"	"7/857"	"40/23843"	0.000500034056961732	0.00917934005771919	0.00736680908269557	"Pdcd10/Atpif1/Cav1/Apoe/Rgcc/Mef2c/Atp5a1"	7
"GO:0034470"	"GO:0034470"	"ncRNA processing"	"25/857"	"335/23843"	0.000502095689337442	0.00918031758384579	0.00736759358880415	"Ncl/Rpl35/Ssb/Rps21/Rps6/Cdkn2a/Rps8/Lyar/Hnrnpa2b1/Wbp11/Rps16/Rps17/Ddx21/Rrp1/Rtcb/Rps24/Nhp2/Rpl26/Rpl27/Nsa2/Alkbh1/Rpl35a/Wdr43/Rps14/Pdcd11"	25
"GO:0007006"	"GO:0007006"	"mitochondrial membrane organization"	"11/857"	"93/23843"	0.000504525925153627	0.00918800001544713	0.0073737590654661	"Mtch2/Slc25a5/Atpif1/Immt/Hk2/Bax/Slc25a4/Ndufa13/Cnp/Hsp90aa1/Siva1"	11
"GO:1902652"	"GO:1902652"	"secondary alcohol metabolic process"	"13/857"	"124/23843"	0.000530833698973011	0.00962873348414934	0.00772746633634479	"Acadl/Ebp/Fdps/Abca1/Apoe/Ldlr/Aplp2/Acat1/Acadvl/Nfe2l1/Npc2/Srebf2/App"	13
"GO:0007264"	"GO:0007264"	"small GTPase mediated signal transduction"	"33/857"	"495/23843"	0.000541082771702494	0.00977584723103597	0.00784553134754813	"Prex2/Rsu1/Rab14/Dgkz/Stmn3/Rab33a/Rab9/Nras/Vav3/Sdcbp/Abca1/Dock7/Rab3b/Wasf2/Cdc42/Rheb/Mmd2/Trim28/Apoe/Rab6a/Hmox1/Rab4a/Spry2/Arpp19/Rab6b/Kpnb1/Gdi2/Rasa1/Plk2/Ywhaq/Rhoj/Rab26/Rab18"	33
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"25/857"	"337/23843"	0.00054772097921917	0.00981816704317971	0.00787949478876701	"Prdx6/Atp1a2/Pdcd10/Gstm5/Adh5/Ggh/Txn1/Alad/Cdkn2a/Prdx1/Actb/Slc6a1/Lig1/Scn1b/Bax/Psap/Hmox1/Prdx2/Mt1/Esd/Cryab/Gpx1/Acaa1a/Cnp/Mbp"	25
"GO:0046394"	"GO:0046394"	"carboxylic acid biosynthetic process"	"25/857"	"337/23843"	0.00054772097921917	0.00981816704317971	0.00787949478876701	"Acadl/Ptgds/Mtch2/Gatm/Pgk1/Phgdh/Atpif1/Asns/Hk2/Mgll/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Tecr/Pkm/Acadvl/Aldoc/Acly/Fasn/Gpd1/Qk/Pgam1"	25
"GO:0006879"	"GO:0006879"	"cellular iron ion homeostasis"	"8/857"	"53/23843"	0.00056980914877417	0.0101582625897471	0.00815243586575976	"Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Atp6v0d1/Trf/Ndfip1/Fth1"	8
"GO:0016053"	"GO:0016053"	"organic acid biosynthetic process"	"25/857"	"338/23843"	0.000571864428441095	0.0101582625897471	0.00815243586575976	"Acadl/Ptgds/Mtch2/Gatm/Pgk1/Phgdh/Atpif1/Asns/Hk2/Mgll/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Tecr/Pkm/Acadvl/Aldoc/Acly/Fasn/Gpd1/Qk/Pgam1"	25
"GO:0031497"	"GO:0031497"	"chromatin assembly"	"13/857"	"125/23843"	0.000573360697474238	0.0101582625897471	0.00815243586575976	"Hjurp/H3f3a/Set/Anp32b/Cdkn2a/Itgb3bp/Gatad1/Nap1l5/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b"	13
"GO:1900182"	"GO:1900182"	"positive regulation of protein localization to nucleus"	"10/857"	"80/23843"	0.000577902224265515	0.0101991933093346	0.00818528450138313	"Cct3/Cdkn2a/Cct7/Nutf2/Uaca/Zic1/Hsp90aa1/Cct5/Cct8/Hnrnpm"	10
"GO:0051261"	"GO:0051261"	"protein depolymerization"	"12/857"	"110/23843"	0.000600462898809078	0.0104371034923795	0.00837621749725216	"Sptan1/Dstn/Stmn3/Mid1/Capza2/Sh3gl3/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2"	12
"GO:2000045"	"GO:2000045"	"regulation of G1/S transition of mitotic cell cycle"	"12/857"	"110/23843"	0.000600462898809078	0.0104371034923795	0.00837621749725216	"Dgkz/Ddx3x/Larp7/Anp32b/Ccnd2/Tcf3/Rgcc/Rdx/Rps27l/Rpl26/Id2/Rpl17"	12
"GO:0070670"	"GO:0070670"	"response to interleukin-4"	"6/857"	"30/23843"	0.000600515908662397	0.0104371034923795	0.00837621749725216	"Hspa5/Cited1/Alad/Rplp0/Fasn/Rps2"	6
"GO:1900087"	"GO:1900087"	"positive regulation of G1/S transition of mitotic cell cycle"	"6/857"	"30/23843"	0.000600515908662397	0.0104371034923795	0.00837621749725216	"Ddx3x/Larp7/Anp32b/Ccnd2/Rdx/Rpl17"	6
"GO:0048024"	"GO:0048024"	"regulation of mRNA splicing, via spliceosome"	"10/857"	"81/23843"	0.000638432451534794	0.0110123574942096	0.00883788319205067	"Prdx6/Hnrnpa2b1/Ptbp1/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Malat1"	10
"GO:1901989"	"GO:1901989"	"positive regulation of cell cycle phase transition"	"10/857"	"81/23843"	0.000638432451534794	0.0110123574942096	0.00883788319205067	"Ddx3x/Larp7/Anp32b/Rcc2/Ccnd2/Rdx/Tmod3/Cdc25a/App/Rpl17"	10
"GO:0030100"	"GO:0030100"	"regulation of endocytosis"	"20/857"	"247/23843"	0.000648702082879495	0.0110645996694749	0.00887980974982324	"Rab14/B2m/Sdcbp/Lrpap1/Lyar/Cav1/Apoe/Mfge8/Ahi1/Cnn2/Cd63/Calr/Rab4a/Ldlr/Hspa8/Anxa2/Trf/Myo18a/Hnrnpk/Syt4"	20
"GO:0006122"	"GO:0006122"	"mitochondrial electron transport, ubiquinol to cytochrome c"	"4/857"	"12/23843"	0.000651143581511428	0.0110645996694749	0.00887980974982324	"Uqcrh/Cycs/Uqcrc1/Uqcrb"	4
"GO:0036295"	"GO:0036295"	"cellular response to increased oxygen levels"	"4/857"	"12/23843"	0.000651143581511428	0.0110645996694749	0.00887980974982324	"Atp6ap1/Atp6v1g1/Cav1/Atp6v0d1"	4
"GO:1904816"	"GO:1904816"	"positive regulation of protein localization to chromosome, telomeric region"	"4/857"	"12/23843"	0.000651143581511428	0.0110645996694749	0.00887980974982324	"Cct7/Gnl3/Cct5/Cct8"	4
"GO:0051235"	"GO:0051235"	"maintenance of location"	"23/857"	"303/23843"	0.00065599656802188	0.0111057789349186	0.00891285785402048	"Dbi/Hspa5/Flna/Tmsb4x/Creb3/Txn1/Sri/Cav1/Mest/Tmsb10/Hk2/Apoe/Ftl1/Bax/Tnrc6a/Ank3/Os9/Thy1/Hexa/Gm2a/Mprip/Srebf2/Fth1"	23
"GO:0051099"	"GO:0051099"	"positive regulation of binding"	"17/857"	"194/23843"	0.000668892734279872	0.0112408407661518	0.00902125069259039	"B2m/S100a10/Txn1/Eno1/Cav1/Trim28/Apoe/Sirt2/Dph3/Anxa2/Nme1/Mef2c/Plk2/Calm1/Eif3e/Hes1/App"	17
"GO:0090316"	"GO:0090316"	"positive regulation of intracellular protein transport"	"17/857"	"194/23843"	0.000668892734279872	0.0112408407661518	0.00902125069259039	"Psmb7/Prnp/Bcap31/Pdcd10/Cdc42/Camk1/Wbp11/Psmd8/Ank3/Oaz1/Nutf2/Uaca/Zic1/Hsp90aa1/Srebf2/Hes1/Camk4"	17
"GO:0022618"	"GO:0022618"	"ribonucleoprotein complex assembly"	"18/857"	"212/23843"	0.000684241991845241	0.0114566671967934	0.00919446054204999	"Sf3b1/Rpl12/Ddx3x/Rpl10/Eif2s3x/Rpl6/Gemin7/Rps17/Rps27l/Rpl23a/Rpl38/Rps23/Hsp90aa1/Rpl24/Rps2/Eif2s3y/Gm10036/Rps14"	18
"GO:0006635"	"GO:0006635"	"fatty acid beta-oxidation"	"9/857"	"68/23843"	0.000707651628744343	0.011762456709056	0.00943986957387191	"Acadl/Dbi/Hadhb/Etfb/Acat1/Acad11/Acaa1a/Acadvl/Acat2"	9
"GO:0032482"	"GO:0032482"	"Rab protein signal transduction"	"9/857"	"68/23843"	0.000707651628744343	0.011762456709056	0.00943986957387191	"Rab14/Rab33a/Rab9/Rab3b/Rab6a/Rab4a/Rab6b/Rab26/Rab18"	9
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"20/857"	"249/23843"	0.000717613475227165	0.0118848231712441	0.00953807384121537	"Prdx6/Pdcd10/Txn1/Cdkn2a/Prdx1/Mpv17/Chchd4/Arl6ip5/Sirt2/Psap/Hmox1/Prdx2/Uaca/Gpx1/Nfe2l1/Mapt/P4hb/Fos/Etv5/Txnl1"	20
"GO:1901214"	"GO:1901214"	"regulation of neuron death"	"25/857"	"344/23843"	0.000737219616243304	0.0121654543893435	0.00976329227667838	"Set/Kcnip3/Prnp/Cited1/Cdc42/Fzd9/Ptprz1/Chl1/Ube2m/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Gpx1/Mapt/Ntrk2/Mef2c/Fos/Alkbh1/Psmc1/Lgmn/Ube2v2/Ppp2r2b"	25
