"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0051817"	"GO:0051817"	"modification of morphology or physiology of other organism involved in symbiotic interaction"	"8/559"	"92/23843"	0.00144041273505994	0.0235618733572406	0.0190883964077048	"Rab9/Rraga/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Vapa"	8
"GO:0007162"	"GO:0007162"	"negative regulation of cell adhesion"	"15/559"	"263/23843"	0.00146530526959248	0.0238432704697293	0.0193163672294527	"Serpine2/Tnr/Prnp/Cdkn2a/Epha5/Ptprz1/Cd9/Atp5b/Prdx2/Rgcc/Prkar1a/Rasa1/Pik3r1/Ndfip1/Mbp"	15
"GO:0099173"	"GO:0099173"	"postsynapse organization"	"9/559"	"114/23843"	0.00147188197726641	0.0238432704697293	0.0193163672294527	"Prnp/Cdc42/Epha5/Fzd9/Actb/Ptn/Apoe/Sept7/Abhd17b"	9
"GO:0051851"	"GO:0051851"	"modification by host of symbiont morphology or physiology"	"7/559"	"72/23843"	0.00148131650532613	0.0238432704697293	0.0193163672294527	"Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Vapa"	7
"GO:0061077"	"GO:0061077"	"chaperone-mediated protein folding"	"7/559"	"72/23843"	0.00148131650532613	0.0238432704697293	0.0193163672294527	"Hspa5/Cct3/Cct7/Calr/Hspa8/Cct5/Cct8"	7
"GO:0007006"	"GO:0007006"	"mitochondrial membrane organization"	"8/559"	"93/23843"	0.00154432368188845	0.0247563403140497	0.0200560808707262	"Mtch2/Slc25a5/Atpif1/Bax/Slc25a4/Ndufa13/Cnp/Hsp90aa1"	8
"GO:0000028"	"GO:0000028"	"ribosomal small subunit assembly"	"4/559"	"22/23843"	0.0015626516997437	0.0247563403140497	0.0200560808707262	"Rps17/Rps27l/Rps2/Rps14"	4
"GO:0042026"	"GO:0042026"	"protein refolding"	"4/559"	"22/23843"	0.0015626516997437	0.0247563403140497	0.0200560808707262	"Hspa5/B2m/Hspa8/Hsp90aa1"	4
"GO:0060261"	"GO:0060261"	"positive regulation of transcription initiation from RNA polymerase II promoter"	"4/559"	"22/23843"	0.0015626516997437	0.0247563403140497	0.0200560808707262	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0051260"	"GO:0051260"	"protein homooligomerization"	"18/559"	"349/23843"	0.00161842088140862	0.0254465138607765	0.0206152174915833	"Kcnj10/Prnp/Alad/Slc6a1/Chmp2a/Apoe/Bax/Mif/Hmox1/Cryab/Acat1/Aldoc/Sept4/Mapt/Dcxr/Atxn10/App/Dpysl3"	18
"GO:0006739"	"GO:0006739"	"NADP metabolic process"	"5/559"	"37/23843"	0.00163151107755475	0.0254465138607765	0.0206152174915833	"Tpi1/Taldo1/Tkt/Dcxr/Pgam1"	5
"GO:0033120"	"GO:0033120"	"positive regulation of RNA splicing"	"5/559"	"37/23843"	0.00163151107755475	0.0254465138607765	0.0206152174915833	"Prdx6/Hspa8/Hnrnpk/Pik3r1/Khdrbs3"	5
"GO:1902108"	"GO:1902108"	"regulation of mitochondrial membrane permeability involved in apoptotic process"	"5/559"	"37/23843"	0.00163151107755475	0.0254465138607765	0.0206152174915833	"Mtch2/Slc25a5/Atpif1/Bax/Slc25a4"	5
"GO:0009062"	"GO:0009062"	"fatty acid catabolic process"	"8/559"	"94/23843"	0.0016540855399835	0.0256989969609792	0.0208197639395607	"Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acadvl/Acat2"	8
"GO:0014015"	"GO:0014015"	"positive regulation of gliogenesis"	"7/559"	"74/23843"	0.00173858196946581	0.0269078994043477	0.0217991431556097	"Serpine2/Rheb/Ptprz1/Id2/App/Olig2/Qk"	7
"GO:0061136"	"GO:0061136"	"regulation of proteasomal protein catabolic process"	"11/559"	"165/23843"	0.00182898333572384	0.0279855330949158	0.0226721764138731	"Psmd14/Bcap31/Sdcbp/Alad/Sirt2/Os9/Gabarapl2/Plk2/Ube2v2/Dlgap1/Usp14"	11
"GO:0006105"	"GO:0006105"	"succinate metabolic process"	"3/559"	"11/23843"	0.0018378033640256	0.0279855330949158	0.0226721764138731	"Sdhb/Suclg1/Sdha"	3
"GO:0031507"	"GO:0031507"	"heterochromatin assembly"	"3/559"	"11/23843"	0.0018378033640256	0.0279855330949158	0.0226721764138731	"H3f3a/Cdkn2a/H3f3b"	3
"GO:0070202"	"GO:0070202"	"regulation of establishment of protein localization to chromosome"	"3/559"	"11/23843"	0.0018378033640256	0.0279855330949158	0.0226721764138731	"Cct7/Cct5/Cct8"	3
"GO:0050435"	"GO:0050435"	"amyloid-beta metabolic process"	"5/559"	"38/23843"	0.0018429836655449	0.0279855330949158	0.0226721764138731	"Prnp/Apoe/Psenen/Lrrtm3/App"	5
"GO:0019068"	"GO:0019068"	"virion assembly"	"4/559"	"23/23843"	0.00185689711285416	0.0279855954386709	0.0226722269209908	"Chmp5/Chmp2a/Apoe/Vta1"	4
"GO:0089718"	"GO:0089718"	"amino acid import across plasma membrane"	"4/559"	"23/23843"	0.00185689711285416	0.0279855954386709	0.0226722269209908	"Kcnj10/Arl6ip5/Arl6ip1/Slc3a2"	4
"GO:0043524"	"GO:0043524"	"negative regulation of neuron apoptotic process"	"11/559"	"166/23843"	0.00191847088424585	0.0288056971574825	0.0233366234426921	"Fzd9/Chl1/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Ntrk2/Lgmn/Ube2v2"	11
"GO:0043484"	"GO:0043484"	"regulation of RNA splicing"	"9/559"	"119/23843"	0.00198252685437618	0.0296568329442742	0.0240261618783136	"Prdx6/Hnrnpa2b1/Rps13/Hspa8/Ddx5/Hnrnpk/Pik3r1/Khdrbs3/Tmbim6"	9
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"20/559"	"415/23843"	0.00204903153771078	0.0305381589175858	0.0247401585664338	"Igfbp2/Serpine2/Tnr/Ndufs3/Csnk2a1/Lamtor2/Fdps/Sdcbp/Creb3/Cdkn2a/Mgll/Apoe/Cd81/Slc25a4/Ndufa13/Cryab/Ip6k2/Igfbp4/Mapt/Hnrnpk"	20
"GO:1903573"	"GO:1903573"	"negative regulation of response to endoplasmic reticulum stress"	"5/559"	"39/23843"	0.00207383490471566	0.0307937699504643	0.0249472390751774	"Creb3/Os9/Grina/Tmbim6/Usp14"	5
"GO:0033138"	"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"9/559"	"120/23843"	0.00209984104120084	0.0310652954036477	0.0251672124790983	"Pfn2/Pdcd10/Txn1/Cdc42/Camk1/Mif/Spry2/Ntrk2/App"	9
"GO:0090316"	"GO:0090316"	"positive regulation of intracellular protein transport"	"12/559"	"194/23843"	0.00217735252774484	0.0319004343394032	0.0258437912391786	"Psmb7/Prnp/Bcap31/Pdcd10/Cdc42/Camk1/Psmd8/Ank3/Oaz1/Nutf2/Hsp90aa1/Camk4"	12
"GO:0045047"	"GO:0045047"	"protein targeting to ER"	"4/559"	"24/23843"	0.0021873951173217	0.0319004343394032	0.0258437912391786	"Arxes1/Sec62/Spcs2/Spcs1"	4
"GO:1905809"	"GO:1905809"	"negative regulation of synapse organization"	"4/559"	"24/23843"	0.0021873951173217	0.0319004343394032	0.0258437912391786	"Prnp/Fzd9/Ptn/Apoe"	4
"GO:0051702"	"GO:0051702"	"interaction with symbiont"	"7/559"	"77/23843"	0.00218800195767279	0.0319004343394032	0.0258437912391786	"Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Vapa"	7
"GO:0022408"	"GO:0022408"	"negative regulation of cell-cell adhesion"	"11/559"	"170/23843"	0.00231277597656136	0.0334147560292507	0.027070602548548	"Serpine2/Tnr/Prnp/Cdkn2a/Cd9/Prdx2/Rgcc/Prkar1a/Pik3r1/Ndfip1/Mbp"	11
"GO:0019932"	"GO:0019932"	"second-messenger-mediated signaling"	"17/559"	"332/23843"	0.0023216683670141	0.0334147560292507	0.027070602548548	"Ramp1/Atp1b1/Prnp/Bcap31/Abca1/Sri/Epha5/Pebp1/Apoe/Tmbim4/Mt1/Tmem100/Mapt/Sox9/Ntrk2/Ndufs4/Ncald"	17
"GO:0001937"	"GO:0001937"	"negative regulation of endothelial cell proliferation"	"5/559"	"40/23843"	0.00232508242748265	0.0334147560292507	0.027070602548548	"Pdcd10/Atpif1/Apoe/Rgcc/Atp5a1"	5
"GO:1900271"	"GO:1900271"	"regulation of long-term synaptic potentiation"	"5/559"	"40/23843"	0.00232508242748265	0.0334147560292507	0.027070602548548	"Prnp/Nsg1/Apoe/Hnrnpk/App"	5
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"14/559"	"249/23843"	0.00237101919715173	0.0339536699264717	0.0275071978032549	"Prdx6/Pdcd10/Txn1/Cdkn2a/Prdx1/Mpv17/Arl6ip5/Sirt2/Psap/Hmox1/Prdx2/Mapt/Fos/Txnl1"	14
"GO:0010721"	"GO:0010721"	"negative regulation of cell development"	"18/559"	"362/23843"	0.00240705570646259	0.0339984838953801	0.0275435033546071	"Tnr/B2m/Sox2/Eif4e/Id3/Ptprz1/Ptn/Cntn4/Apoe/Sirt2/Calr/Thy1/Sox9/Plk2/Id2/App/Olig2/Dpysl3"	18
"GO:0036295"	"GO:0036295"	"cellular response to increased oxygen levels"	"3/559"	"12/23843"	0.00240794431167578	0.0339984838953801	0.0275435033546071	"Atp6ap1/Atp6v1g1/Atp6v0d1"	3
"GO:1902950"	"GO:1902950"	"regulation of dendritic spine maintenance"	"3/559"	"12/23843"	0.00240794431167578	0.0339984838953801	0.0275435033546071	"Prnp/Apoe/Abhd17b"	3
"GO:1904816"	"GO:1904816"	"positive regulation of protein localization to chromosome, telomeric region"	"3/559"	"12/23843"	0.00240794431167578	0.0339984838953801	0.0275435033546071	"Cct7/Cct5/Cct8"	3
"GO:0016197"	"GO:0016197"	"endosomal transport"	"11/559"	"171/23843"	0.00242096425162108	0.0340627977221092	0.027595606504492	"Rab14/Rab9/Chmp5/Abca1/Cdc42/Nsg1/Vps29/Rab6a/Bloc1s1/Rab6b/Snx2"	11
"GO:0031623"	"GO:0031623"	"receptor internalization"	"8/559"	"100/23843"	0.00244863787286124	0.034332121255727	0.0278137960471347	"Ramp1/Gria2/Sdcbp/Lrpap1/Cd9/Cd81/Ahi1/Cd63"	8
"GO:1901361"	"GO:1901361"	"organic cyclic compound catabolic process"	"22/559"	"483/23843"	0.00252658809057514	0.0353020502655359	0.0285995735252602	"Ssb/Mtch2/Cdkn2a/Elavl4/Spp1/Tpi1/Gapdh/Apoe/Gpi1/Bax/Ldha/Mif/Nudt4/Hmox1/Aldoc/Cnp/Ddx5/Eif3e/Gpd1/Rnaset2a/Qk/Pgam1"	22
"GO:0034440"	"GO:0034440"	"lipid oxidation"	"8/559"	"101/23843"	0.00260599554815348	0.0361604347785158	0.0292949844378632	"Dbi/Hadhb/Etfb/Acat1/Acad11/Acadvl/Acat2/Pla2g7"	8
"GO:0035967"	"GO:0035967"	"cellular response to topologically incorrect protein"	"8/559"	"101/23843"	0.00260599554815348	0.0361604347785158	0.0292949844378632	"Hspa5/Creb3/Tmem33/Bax/Hspa8/Sdf2/Pik3r1/Tmbim6"	8
"GO:1902652"	"GO:1902652"	"secondary alcohol metabolic process"	"9/559"	"124/23843"	0.00262555296266275	0.0363066155386767	0.0294134111968404	"Ebp/Fdps/Abca1/Apoe/Aplp2/Acat1/Acadvl/Npc2/App"	9
"GO:1900182"	"GO:1900182"	"positive regulation of protein localization to nucleus"	"7/559"	"80/23843"	0.00272219963229799	0.0375141483574216	0.0303916808263406	"Cct3/Cdkn2a/Cct7/Nutf2/Hsp90aa1/Cct5/Cct8"	7
"GO:0034655"	"GO:0034655"	"nucleobase-containing compound catabolic process"	"19/559"	"396/23843"	0.00275068146133289	0.037777277134483	0.0306048517540792	"Ssb/Mtch2/Cdkn2a/Elavl4/Tpi1/Gapdh/Gpi1/Bax/Ldha/Mif/Nudt4/Aldoc/Cnp/Ddx5/Eif3e/Gpd1/Rnaset2a/Qk/Pgam1"	19
"GO:0008088"	"GO:0008088"	"axo-dendritic transport"	"6/559"	"60/23843"	0.00277088118060279	0.037812074131106	0.0306330421638682	"Uchl1/Bloc1s1/Fez1/Hspa8/Mapt/App"	6
"GO:0034763"	"GO:0034763"	"negative regulation of transmembrane transport"	"9/559"	"125/23843"	0.00277200841666905	0.037812074131106	0.0306330421638682	"Atp1a2/Fabp5/Sri/Arl6ip5/Ahi1/Ank3/Oaz1/Ppp2ca/Ywhaq"	9
"GO:0042771"	"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	"5/559"	"42/23843"	0.00289286047887198	0.0393272654289894	0.0318605579767658	"Mif/Rps27l/Shisa5/Rpl26/Hnrnpk"	5
"GO:0060219"	"GO:0060219"	"camera-type eye photoreceptor cell differentiation"	"4/559"	"26/23843"	0.00296575477763436	0.0400476416953043	0.0324441630036511	"Ptn/Ahi1/Thy1/Sox9"	4
"GO:1902991"	"GO:1902991"	"regulation of amyloid precursor protein catabolic process"	"4/559"	"26/23843"	0.00296575477763436	0.0400476416953043	0.0324441630036511	"Prnp/Apoe/Lrrtm3/App"	4
"GO:0060047"	"GO:0060047"	"heart contraction"	"12/559"	"202/23843"	0.00303425249759649	0.0405850234223209	0.0328795169872679	"Atp1b1/Atp1a2/S100a1/Cdc42/Sri/Hopx/Pebp1/Scn1b/Glrx3/Tpm1/Pik3r1/Uty"	12
"GO:0072593"	"GO:0072593"	"reactive oxygen species metabolic process"	"14/559"	"256/23843"	0.00304747879122102	0.0405850234223209	0.0328795169872679	"Prdx6/Ndufs3/Prdx1/Atpif1/Mpv17/Cycs/Sirt2/Ndufc2/Ndufa13/Prdx2/Cryab/Mapt/Ndufs4/Hsp90aa1"	14
"GO:0036296"	"GO:0036296"	"response to increased oxygen levels"	"3/559"	"13/23843"	0.00307615112917691	0.0405850234223209	0.0328795169872679	"Atp6ap1/Atp6v1g1/Atp6v0d1"	3
"GO:0043517"	"GO:0043517"	"positive regulation of DNA damage response, signal transduction by p53 class mediator"	"3/559"	"13/23843"	0.00307615112917691	0.0405850234223209	0.0328795169872679	"Cdkn2a/Rpl26/Ddx5"	3
"GO:0046185"	"GO:0046185"	"aldehyde catabolic process"	"3/559"	"13/23843"	0.00307615112917691	0.0405850234223209	0.0328795169872679	"Adh5/Gpi1/Haghl"	3
"GO:0098712"	"GO:0098712"	"L-glutamate import across plasma membrane"	"3/559"	"13/23843"	0.00307615112917691	0.0405850234223209	0.0328795169872679	"Kcnj10/Arl6ip5/Arl6ip1"	3
"GO:1902165"	"GO:1902165"	"regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	"3/559"	"13/23843"	0.00307615112917691	0.0405850234223209	0.0328795169872679	"Mif/Rpl26/Hnrnpk"	3
"GO:0072332"	"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	"7/559"	"82/23843"	0.00313035043049637	0.041165131151364	0.0333494849784907	"Bax/Mif/Rps27l/Shisa5/Rpl26/Ddx5/Hnrnpk"	7
"GO:0030258"	"GO:0030258"	"lipid modification"	"12/559"	"203/23843"	0.00315829064071384	0.0413972688541775	0.0335375488232154	"Dbi/Hadhb/Apoe/Etfb/Plpp4/Acat1/Acad11/Ip6k2/Acadvl/Pik3r1/Acat2/Pla2g7"	12
"GO:0033135"	"GO:0033135"	"regulation of peptidyl-serine phosphorylation"	"10/559"	"152/23843"	0.00319255314011407	0.0415776469337833	0.0336836801700133	"Pfn2/Pdcd10/Txn1/Cdc42/Camk1/Bax/Mif/Spry2/Ntrk2/App"	10
"GO:0007628"	"GO:0007628"	"adult walking behavior"	"5/559"	"43/23843"	0.00321144417289767	0.0415776469337833	0.0336836801700133	"Kcnj10/Uchl1/Cend1/Hexa/Mapt"	5
"GO:0006914"	"GO:0006914"	"autophagy"	"18/559"	"372/23843"	0.00321338175855035	0.0415776469337833	0.0336836801700133	"Rab33a/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Sirt2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Tmbim6"	18
"GO:0061919"	"GO:0061919"	"process utilizing autophagic mechanism"	"18/559"	"372/23843"	0.00321338175855035	0.0415776469337833	0.0336836801700133	"Rab33a/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Sirt2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Tmbim6"	18
"GO:0006611"	"GO:0006611"	"protein export from nucleus"	"9/559"	"128/23843"	0.00325045813620776	0.0417886375083068	0.0338546118978827	"Ssb/Txn1/Cdkn2a/Hnrnpa2b1/Camk1/Calr/Nutf2/Camk4/Nxf1"	9
"GO:0035966"	"GO:0035966"	"response to topologically incorrect protein"	"9/559"	"128/23843"	0.00325045813620776	0.0417886375083068	0.0338546118978827	"Hspa5/Creb3/Tmem33/Bax/Hspa8/Sdf2/Pik3r1/Hsp90aa1/Tmbim6"	9
"GO:0043270"	"GO:0043270"	"positive regulation of ion transport"	"15/559"	"286/23843"	0.00327419743393642	0.0419597785801279	0.0339932599829068	"Dbi/Atp1b1/S100a1/Creb3/Sri/Slc6a1/Apoe/Scn1b/Bax/Arl6ip1/Ank3/Mif/Slc25a4/Thy1/Cntn1"	15
"GO:0065004"	"GO:0065004"	"protein-DNA complex assembly"	"11/559"	"178/23843"	0.0032982297832148	0.0421335766592265	0.0341340606135881	"H3f3a/Swi5/Psmc2/Nap1l5/Psmc6/Hist3h2ba/Psmc5/Sox9/H3f3b/Psmc1/Tcf4"	11
"GO:2000177"	"GO:2000177"	"regulation of neural precursor cell proliferation"	"8/559"	"105/23843"	0.00331597925219291	0.0422262674393173	0.0342091530447749	"Rsu1/Sox2/Gng5/Fzd9/Ptprz1/Sirt2/Cend1/Id2"	8
"GO:0034620"	"GO:0034620"	"cellular response to unfolded protein"	"7/559"	"83/23843"	0.00335116893743785	0.0425397596348577	0.0344631253503072	"Hspa5/Creb3/Tmem33/Bax/Hspa8/Pik3r1/Tmbim6"	7
"GO:0007264"	"GO:0007264"	"small GTPase mediated signal transduction"	"22/559"	"495/23843"	0.00338989850439675	0.0427228681087422	0.0346114686964462	"Prex2/Rsu1/Rab14/Stmn3/Rab33a/Rab9/Sdcbp/Abca1/Cdc42/Rheb/Mmd2/Apoe/Rab6a/Hmox1/Spry2/Rab6b/Gdi2/Rasa1/Plk2/Ywhaq/Rab26/Rab18"	22
"GO:0044788"	"GO:0044788"	"modulation by host of viral process"	"4/559"	"27/23843"	0.00341782397613015	0.0427228681087422	0.0346114686964462	"Apoe/Hspa8/Ppib/Vapa"	4
"GO:0051123"	"GO:0051123"	"RNA polymerase II transcriptional preinitiation complex assembly"	"4/559"	"27/23843"	0.00341782397613015	0.0427228681087422	0.0346114686964462	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0060260"	"GO:0060260"	"regulation of transcription initiation from RNA polymerase II promoter"	"4/559"	"27/23843"	0.00341782397613015	0.0427228681087422	0.0346114686964462	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0003015"	"GO:0003015"	"heart process"	"12/559"	"205/23843"	0.00341867880989438	0.0427228681087422	0.0346114686964462	"Atp1b1/Atp1a2/S100a1/Cdc42/Sri/Hopx/Pebp1/Scn1b/Glrx3/Tpm1/Pik3r1/Uty"	12
"GO:0044270"	"GO:0044270"	"cellular nitrogen compound catabolic process"	"20/559"	"435/23843"	0.00349712079953171	0.043567845502525	0.0352960179766977	"Ssb/Mtch2/Cdkn2a/Elavl4/Tpi1/Gapdh/Gpi1/Bax/Ldha/Mif/Nudt4/Hmox1/Aldoc/Cnp/Ddx5/Eif3e/Gpd1/Rnaset2a/Qk/Pgam1"	20
"GO:0034605"	"GO:0034605"	"cellular response to heat"	"6/559"	"63/23843"	0.00354581671758994	0.0440105097162529	0.035654637593187	"Hspa5/Hmox1/Hsbp1/Hspa8/Arpp21/Mapt"	6
"GO:0090659"	"GO:0090659"	"walking behavior"	"5/559"	"44/23843"	0.00355452675392202	0.0440105097162529	0.035654637593187	"Kcnj10/Uchl1/Cend1/Hexa/Mapt"	5
"GO:1903364"	"GO:1903364"	"positive regulation of cellular protein catabolic process"	"9/559"	"130/23843"	0.00360394139572406	0.0444854606637841	0.0360394139572406	"Bcap31/Atpif1/Apoe/Sirt2/Ctsc/Cd81/Plk2/Hsp90aa1/Ube2v2"	9
"GO:0051051"	"GO:0051051"	"negative regulation of transport"	"22/559"	"498/23843"	0.00364072384425343	0.0448020573372349	0.036295901321915	"Serpine2/Atp1a2/Slc25a5/Gpm6b/Fabp5/Sdcbp/Txn1/Sri/Lrpap1/Arl6ip5/Ahi1/Ank3/Oaz1/Os9/Hmox1/Rgcc/Cryab/Ppp2ca/Mapt/Ywhaq/Tmbim6/Ndfip1"	22
"GO:0043535"	"GO:0043535"	"regulation of blood vessel endothelial cell migration"	"7/559"	"85/23843"	0.00382822657953767	0.0467735279767696	0.0378930668996692	"Pdcd10/Apoe/Atp5b/Hmox1/Rgcc/Plk2/Atp5a1"	7
"GO:0045685"	"GO:0045685"	"regulation of glial cell differentiation"	"7/559"	"85/23843"	0.00382822657953767	0.0467735279767696	0.0378930668996692	"Serpine2/Rheb/Sirt2/Id2/App/Olig2/Qk"	7
"GO:0090151"	"GO:0090151"	"establishment of protein localization to mitochondrial membrane"	"3/559"	"14/23843"	0.00384742489073329	0.0467735279767696	0.0378930668996692	"Mtch2/Ndufa13/Hsp90aa1"	3
"GO:1904814"	"GO:1904814"	"regulation of protein localization to chromosome, telomeric region"	"3/559"	"14/23843"	0.00384742489073329	0.0467735279767696	0.0378930668996692	"Cct7/Cct5/Cct8"	3
"GO:0071353"	"GO:0071353"	"cellular response to interleukin-4"	"4/559"	"28/23843"	0.00391455009846333	0.0472655254551907	0.0382916533260243	"Hspa5/Alad/Rplp0/Rps2"	4
"GO:0072599"	"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	"4/559"	"28/23843"	0.00391455009846333	0.0472655254551907	0.0382916533260243	"Arxes1/Sec62/Spcs2/Spcs1"	4
"GO:1901799"	"GO:1901799"	"negative regulation of proteasomal protein catabolic process"	"5/559"	"45/23843"	0.00392313258002825	0.0472655254551907	0.0382916533260243	"Sdcbp/Alad/Os9/Gabarapl2/Usp14"	5
"GO:0006986"	"GO:0006986"	"response to unfolded protein"	"8/559"	"108/23843"	0.00394048744792254	0.0473328999714636	0.0383462360603805	"Hspa5/Creb3/Tmem33/Bax/Hspa8/Pik3r1/Hsp90aa1/Tmbim6"	8
"GO:0046700"	"GO:0046700"	"heterocycle catabolic process"	"20/559"	"441/23843"	0.00406999536476678	0.0487430397256593	0.039488645503392	"Ssb/Mtch2/Cdkn2a/Elavl4/Tpi1/Gapdh/Gpi1/Bax/Ldha/Mif/Nudt4/Hmox1/Aldoc/Cnp/Ddx5/Eif3e/Gpd1/Rnaset2a/Qk/Pgam1"	20
